¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤¤s¤G¸ô571~600¸¹,4.88,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0681205,48.12,1,1,1,¦³,¦³,1950000,40524,,0.0,0,,RPVNMLSKKIKFFAE38CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤¤¤s¤G¸ô451~480¸¹,2.68,°Ó,,,10410,¤g¦a3«Øª«1¨®¦ì0,¤E¼h,¤Q¤@¼h,®M©Ð(1©Ð1ÆU1½Ã),,¿ûµ¬²V¾®¤g³y,0681227,20.62,1,0,1,¦³,¦³,730000,35403,,0.0,0,,RPQNMLOJJIKFFBE37CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï«Ø°ê¤@¸ô61~90¸¹,21.24,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì1,¤Q¼h,ªÀµn,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830713,169.01,3,2,2,¦³,¦³,7000000,41418,©Y¹D¥­­±,0.0,0,,RPTNMLOJJIKFFBE67CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¸t¸ô10«Ñ1~30¸¹,18.5,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0800712,121.42999999999999,3,2,2,¦³,¦³,5300000,43647,,0.0,0,,RPPOMLOJJIKFFBE37CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°Ï·s¥Ð¸ô61~90¸¹,25.81,°Ó,,,10409,¤g¦a3«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780310,201.75,3,2,2,¦³,¦³,8880000,44015,©Y¹D¥­­±,0.0,0,,RPUNMLPJJIKFFBE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZÀç¸ô545«Ñ31~60¸¹,50.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0600630,67.47,3,1,2,¦³,µL,3300000,48911,,0.0,0,,RPPOMLKKJIKFFBE07CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï«nµØ¸ô181~210¸¹,3.6,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940803,42.78,1,1,1,¦³,¦³,2200000,51426,,0.0,0,,RPQOMLKKJIKFFBE17CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï¤¤¥¿¤@¸ô211~240¸¹,13.1,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,«ÎÃ²,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010705,248.61,4,2,2,¦³,¦³,18200000,73207,©Y¹D¥­­±,0.0,0,,RPUNMLKLJIKFFBE57CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤¤¥¿¤@¸ô361~390¸¹,62.78,°Ó,,,10409,¤g¦a2«Øª«3¨®¦ì0,¤K¼h,¤Q¤G¼h,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0791228,738.9,0,0,0,µL,µL,9950000,13466,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLKMJIKFFBE37CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¤¤¥úµó22«Ñ31~60¸¹,30.0,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0631027,59.49,3,2,1,¦³,µL,1900000,31938,,0.0,0,,RPXNMLNJJIKFFCE08CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï³Í±Û¤T¸ô221«Ñ1§Ë1~30¸¹,32.06,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0671219,69.28,0,0,0,µL,µL,2500000,36085,,0.0,0,,RPPNMLOJJIKFFCE37CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï°ª»ñ¸ô331~360¸¹,36.33,¦í,,,10410,¤g¦a1«Øª«2¨®¦ì1,¤»¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821110,175.41,4,2,2,¦³,¦³,4200000,23943,©Y¹D¥­­±,0.0,0,,RPROMLLKJIKFFCE47CA
«eÂí°Ï,¤g¦a,¦ò¤½¬q961~990¦a¸¹,101.0,¦í,,,10407,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3670000,36337,,0.0,0,,RPXNMLMKJIKFFCE08CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï®ÛµØµó361~390¸¹,124.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021030,314.91,6,2,6,¦³,µL,19200000,60970,,0.0,0,§t¹q±è¡C,RPTNMLSKJIKFFCE28CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ïªe³ö¸ô481~510¸¹,18.52,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860709,179.51,4,2,2,¦³,¦³,7400000,41223,©Y¹D¥­­±,19.57,0,,RPVNMLOJJIKFFDE08CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©·çµó91~120¸¹,10.92,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851210,96.04,4,0,4,¦³,¦³,4300000,44773,©Y¹D¾÷±ñ,0.0,0,,RPQOMLPJJIKFFDE77CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤E¦p¤@¸ô186«Ñ31~60¸¹,129.83,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0690618,354.18,6,2,4,¦³,µL,14000000,39528,,0.0,0,,RPROMLPJJIKFFDE87CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï©ú¸Û¤@¸ô361~390¸¹,16.29,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890830,124.26,3,2,2,¦³,¦³,6580000,52953,©Y¹D¥­­±,23.52,0,,RPXNMLQJJIKFFDE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô64«Ñ1~30¸¹,18.43,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0710708,74.16,3,2,2,¦³,µL,2200000,29666,,0.0,0,,RPRNMLLKJIKFFDE47CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j©÷¤G¸ô212«Ñ1~30¸¹,26.1,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0701222,75.64,2,2,2,¦³,µL,3320000,43892,,0.0,0,,RPOPMLSKJIKFFDE08CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¥ªÀç¤j¸ô1~30¸¹,26.23,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0750327,105.81,3,2,2,¦³,µL,3500000,33078,,0.0,0,,RPPPMLMJJIKFFEE57CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«¤Wµó121~150¸¹,7.98,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤Q¤T¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0870114,111.86000000000001,2,2,2,¦³,¦³,11300000,101019,,0.0,0,,RPPNMLNJJIKFFEE47CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï·£±ê¸ô456«Ñ31~60¸¹,94.03,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0960208,174.12,5,2,3,¦³,µL,9530000,54732,,0.0,0,,RPOOMLNJJIKFFEE47CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°ÏµØ®L¸ô1471~1500¸¹,5.21,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,ªÀµn,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840814,62.78,2,2,1,¦³,¦³,2750000,43804,,0.0,0,,RPPQMLOJJIKFFEE87CA
¥ªÀç°Ï,¤g¦a,·sÉÜ¬q¤G¤p¬q811~840¦a¸¹,2.2,¦í,,,10407,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,215600,98000,,0.0,0,¶Å°È©èÀv¤§¥æ©ö¡C,RPRQMLOJJIKFFEE08CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¦Û«j¸ô121~150¸¹,13.33,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960410,127.17999999999999,3,2,1,¦³,¦³,5700000,44818,©Y¹D¥­­±,23.31,0,,RPPOMLOJJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w¥Á¸ô820«Ñ1~30¸¹,21.17,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A§¨¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,1000526,176.64,3,2,2,¦³,¦³,9500000,53782,,0.0,0,,RPPNMLTJJIKFFEE08CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤å®¦¸ô124«Ñ1§Ë1~30¸¹,37.25,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0670121,87.59,3,2,2,¦³,µL,3000000,34250,,0.0,0,,RPQOMLKKJIKFFEE47CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï´I¥Á¸ô181~210¸¹,14.44,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡AÃM¼Ó¡A§¨¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0891027,166.38,0,0,0,µL,¦³,31000000,186320,©Y¹D¾÷±ñ,0.0,0,,RPPNMLOKJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤¤©M¨½¼w¤¤¸ô241~270¸¹,16.14,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040803,109.34,2,1,1,¦³,¦³,5000000,45729,©Y¹D¥­­±,22.57,0,,RPXPMLOLJIKFFEE78CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°ÏÂÅ¥Ð¨½¤j¾Ç¤G¤Q¤»µó1~30¸¹,12.54,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031110,110.19,2,1,1,¦³,¦³,6750000,61210,©Y¹D¾÷±ñ,10.37,640000,,RPSQMLOLJIKFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤¤©M¨½¼w¤¤¸ô241~270¸¹,29.01,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040803,204.86,4,2,2,¦³,¦³,10000000,48814,©Y¹D¥­­±,25.09,0,,RPTQMLOLJIKFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï´¿¤l¸ô274«Ñ1~30¸¹,21.84,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040410,146.96,3,2,2,¦³,¦³,14700000,93083,¤@¼Ó¥­­±,29.86,3800000,,RPOPMLPLJIKFFEE97CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï·s¥ú¨½¤å±d¸ô31~60¸¹,11.8,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030429,115.00999999999999,1,1,1,¦³,¦³,8230000,72565,©Y¹D¥­­±,18.82,1250000,,RPQQMLOLJIKFFEE18CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°ÏÄµ®©«Ñ61~90¸¹,98.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680610,106.48,3,2,4,¦³,µL,5000000,46957,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLNJJIKFFFE28CA
¾ôÀY°Ï,¤g¦a,«Ø¾ð¬q871~900¦a¸¹,114.6,¦í,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3580000,31239,,0.0,0,,RPTNMLKKJIKFFFE77CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï»A«Ì¸ô31~60¸¹,10.17,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,69.85,2,1,1,¦³,¦³,3650000,52255,,0.0,0,§t¸ËæC,RPVNMLLJKIKFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï»A«Ì¸ô31~60¸¹,10.6,¦í,,,10408,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,72.84,2,1,1,¦³,¦³,3400000,46678,,0.0,0,,RPWNMLLJKIKFFEE08CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¦Û¸ô811~840¸¹,25.61,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840622,152.98000000000002,4,1,2,¦³,¦³,5800000,37913,¤É­°¾÷±ñ,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWOMLOLJIKFFEE58CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¥Á±Ú¤@¸ô991~1020¸¹,8.93,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1001202,99.76,2,1,1,¦³,¦³,5400000,54130,©Y¹D¥­­±,15.51,0,,RPOPMLOLJIKFFEE87CA
·£±ê°Ï,¤g¦a,·£³£¬q¤T¤p¬q1051~1080¦a¸¹,44.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2833600,64400,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPWPMLOLJIKFFEE68CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤j¾Ç¤G¤Q¤»µó27«Ñ1~30¸¹,15.56,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1030509,153.97,5,2,4,¦³,¦³,11880000,81037,©Y¹D¥­­±,38.22,2500000,,RPPNMLNLJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨q¸s¸ô499«Ñ7§Ë1~30¸¹,10.82,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020531,152.47000000000003,3,2,2,¦³,¦³,6700000,43943,©Y¹D¥­­±,0.0,0,,RPROMLOLJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¨q¸s¸ô499«Ñ7§Ë1~30¸¹,10.82,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020531,152.88,3,2,2,¦³,¦³,6400000,41863,©Y¹D¥­­±,0.0,0,,RPSOMLOLJIKFFEE18CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¦Û¥Ñ¤T¸ô271~300¸¹,25.93,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤Q¥|¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840729,147.19,0,0,0,µL,¦³,3200000,21741,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPPMLMKJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï«á©÷¸ô1081~1110¸¹,25.97,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0700523,51.09,2,1,1,¦³,µL,2100000,41104,,0.0,0,,RPQPMLMKJIKFFEE77CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¥k©÷µó150«Ñ31~60¸¹,19.7,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0700519,65.91,3,2,2,¦³,µL,1610000,24427,,0.0,0,,RPPOMLKKJIKFFEE37CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°ÏµØ®L¸ô661~690¸¹,13.9,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0900626,184.39999999999998,4,2,2,¦³,¦³,2417021,13107,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPROMLKKJIKFFEE57CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï©M¥úµó88«Ñ61~90¸¹,86.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0621030,95.12,4,1,2,¦³,µL,3000000,31539,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLKKJIKFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´f¬Kµó181~210¸¹,14.81,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0890817,117.36,3,2,2,¦³,¦³,3780000,32209,,0.0,0,,RPXOMLOJJIKFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï±R¼w¸ô1~30¸¹,8.33,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871130,121.50999999999999,3,2,2,¦³,¦³,5300000,43618,©Y¹D¥­­±,10.34,0,,RPOQMLOJJIKFFEE77CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¦Û¥Ñ¤G¸ô151~180¸¹,13.14,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830803,128.32999999999998,3,2,2,¦³,¦³,6150000,47923,©Y¹D¥­­±,0.0,0,,RPROMLPJJIKFFEE97CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï±`²±µó241~270¸¹,141.97,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030421,248.67,4,2,4,¦³,µL,17000000,68364,,0.0,0,,RPUPMLNJJIKFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï·s©÷µó61~90¸¹,77.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0770113,207.04,6,2,3,¦³,¦³,8060000,38930,,0.0,0,,RPVNMLOJJIKFFEE18CA
