¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¬P¸ô151~180¸¹,6.73,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960929,50.89,1,1,1,¦³,¦³,4358000,85636,,0.0,0,,RPWPMLKKJIKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô241~270¸¹,7.96,¨ä¥L,,,10408,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951113,111.19999999999999,2,1,1,¦³,¦³,9150000,82284,©Y¹D¥­­±,32.1,0,,RPQNMLPKJIKFFCB37CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¥|µó211~240¸¹,16.84,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830406,114.44000000000001,3,2,2,¦³,¦³,8100000,70779,,0.0,0,,RPSNMLPKJIKFFCB57CA
«n¤Ù°Ï,¤g¦a,¤T´I¬q1~30¦a¸¹,201.83,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,29304000,145191,,0.0,0,,RPPOMLQKJIKFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¦V¤ß¸ô91~120¸¹,3.57,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤E¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861216,47.230000000000004,1,1,1,¦³,¦³,2500000,52932,,0.0,0,,RPRPMLQKJIKFFCB77CA
¦è¤Ù°Ï,¤g¦a,´f¨Ó­í¬q271~300¦a¸¹,11.73,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2934952,250209,,0.0,0,¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPOMLKLJIKFFCB96CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤¤¨½¦V¤W¸ô¤G¬q151~180¸¹,24.86,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030729,293.22,3,2,2,¦³,¦³,30980000,114117,©Y¹D¥­­±,46.28,2800000,,RPWOMLNLJIKFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤¤¨½¦V¤W¸ô¤G¬q151~180¸¹,26.82,°Ó,,,10408,¤g¦a1«Øª«1¨®¦ì3,¤Q¤@¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030729,316.37,3,2,2,¦³,¦³,33620000,117919,©Y¹D¥­­±,69.42,4500000,,RPXOMLNLJIKFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï«O¦w¤­µó181~210¸¹,21.56,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830719,139.74,3,2,2,¦³,¦³,5750000,41148,©Y¹D¾÷±ñ,0.0,0,,RPSNMLQLJIKFFCB77CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¨Ó¨½¥«¬F¥_¤G¸ô1~30¸¹,26.21,¨ä¥L,,,10407,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,1030929,445.44,3,2,2,¦³,¦³,49750000,111687,©Y¹D¥­­±,41.16,0,,RPTPMLQLJIKFFCB08CA
¦è¤Ù°Ï,¤g¦a,¦è¤Ù¬q2371~2400¦a¸¹,22.0,¦í,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2910000,132273,,0.0,0,,RPRNMLRLJIKFFCB77CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï«n¶§¸ô¨|¼Ö·s§ø1~30¸¹,26.83,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821211,91.13,3,2,1,¦³,¦³,3420000,37529,,0.0,0,,RPWOMLMJJIKFFAL48CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°ÏÂ×­ì¤j¹D¤T¬q331~360¸¹,127.1,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020613,336.12,5,2,4,¦³,µL,23800000,70808,,0.0,0,,RPOPMLMJJIKFFAL77CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤¤¥¿¸ô654«Ñ1~30¸¹,105.56,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040326,196.59,5,2,4,¦³,µL,12000000,61041,,0.0,0,,RPSNMLNJJIKFFAL08CA
¯«©£°Ï,¤g¦a,¤s¥Ö¬q271~300¦a¸¹,582.5,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5242500,9000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C¦³¥Á±¡­·«U¦]¯À¤§¥æ©ö¡C·å²«ª«¥ó¤§¥æ©ö¡C,RPRNMLOJJIKFFAL08CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤TÂ×¸ô662«Ñ46§Ë1~30¸¹,86.92,¦í,,,10410,¤g¦a0«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940825,160.79,4,3,3,¦³,µL,8900000,55352,,0.0,0,,RPUNMLOJJIKFFAL38CA
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°ÏÂ×¬w¨½«e¼d¸ô31~60¸¹,59.6,¹A,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0651027,76.0,3,2,1,¦³,µL,3200000,42105,,0.0,0,,RPROMLOJJIKFFAL18CA
Â×­ì°Ï,¤g¦a,¨®¸ôáY¬q¨®¸ôáY¤p¬q31~60¦a¸¹,134.0,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4607200,34382,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¤T¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥H¤½§i²{­È­pºâ¡A¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C§t¦a¤W¥¼¿ì«O¦s«Øª«¤@´É¦b¤º¡C,RPQNMLPJJIKFFAL08CA
¯«©£°Ï,¤g¦a,ªÀ«n¬q511~540¦a¸¹,36.0,¤u,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1306800,36300,,0.0,0,¥»®×¬°¥S§Ì¶¡¤§²¾Âà¡A¬ù©w²£Åv²¾Âà©Òµo¥Í¤§¤@¤Áµ|¶O¥ÑÂù¤è¥­¤À¤ä¥I¡C,RPSNMLPJJIKFFAL28CA
Â×­ì°Ï,¤g¦a,¦èÙõ¥_¬q301~330¦a¸¹,3434.47,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10407,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,51946355,15125,,0.0,0,,RPPNMLTJJIKFFAL38CA
¯«©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯«©£°Ï¤jªÀµó110«Ñ1~30¸¹,17.83,¦í,,,10409,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850624,111.14,3,2,2,¦³,¦³,4500000,40489,,0.0,0,,RPVNMLLKJIKFFAL28CA
¯«©£°Ï,¤g¦a,ªÀ«n¬q451~480¦a¸¹,15.0,¤u,,,10409,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,823560,54904,,0.0,0,,RPTOMLMKJIKFFAL28CA
Â×­ì°Ï,¤g¦a,«Ø¦¨¬q901~930¦a¸¹,32.23,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1839688,57080,,0.0,0,,RPVNMLQKJIKFFAL78CA
¤j¥Ò°Ï,¤g¦a,­P¥Î¬q61~90¦a¸¹,165.29,¨ä¥L,,,10410,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3818199,23100,,0.0,0,¹D¸ô¥Î¦a¡]¤½¦@³]¬I«O¯d¦a¡^,RPSNMLMKJIKFFBL18CA
¤j¦w°Ï,¤g¦a,¦w¹ê¬q331~360¦a¸¹,1457.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6170360,4235,,0.0,0,,RPQNMLMKJIKFFBL97CA
¤j¥Ò°Ï,¤g¦a,¥®·à¬q301~330¦a¸¹,79.0,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,22785,,0.0,0,,RPRNMLTKJIKFFBL78CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô702«Ñ31~60¸¹,92.74,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0680806,134.19,3,2,2,¦³,µL,4460000,33236,,0.0,0,,RPQNMLPLJIKFFBL38CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥¿­^¸ô61~90¸¹,275.57,¦í,,,10409,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010112,409.36,0,0,0,µL,¦³,28500000,69621,,0.0,0,,RPXNMLRJJIKFFCL56CA
²M¤ô°Ï,¤g¦a,»ÈÁp¬q1141~1170¦a¸¹,140.0,¦í,,,10407,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7712570,55090,,0.0,0,,RPRNMLNKJIKFFCL28CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥¿¸q¸ô301~330¸¹,122.55,¦í,,,10408,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030212,264.86,4,2,5,¦³,¦³,17800000,67205,,0.0,0,,RPROMLQKJIKFFCL68CA
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï¥ÁÅv¤@µó30«Ñ12§Ë1~30¸¹,99.46,¦í,,,10409,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970103,167.32,4,2,3,¦³,µL,7120000,42553,,0.0,0,,RPUOMLNLJIKFFCL78CA
·sªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«·sªÀ°Ï¤¤¥¿µó31~60¸¹,903.05,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,¹AªÙ,¹AªÙ,¥[±j¿j³y,0660516,88.2,4,1,1,¦³,µL,2100000,,,0.0,0,¤Gµ¥¿Ë¶¡¤§¥æ©ö¡C,RPQNMLOJJIKFFEL38CA
¥Û©£°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥Û©£°Ï¤¯·Rµó61~90¸¹,96.4,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0800617,158.72,7,2,3,¦³,µL,6900000,43473,,0.0,0,,RPRNMLOJJIKFFEL48CA
ªF¶Õ°Ï,¤g¦a,ªF¶Õ¬q¤¤Øè¤p¬q841~870¦a¸¹,5296.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10409,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,340,,0.0,0,,RPSPMLOJJIKFFEL78CA
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°ÏÂ×¶Õ¸ô391~420¸¹,34.76,¨ä¥L,,,10409,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤E¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980817,152.46,3,1,3,¦³,µL,10000000,65591,,0.0,0,,RPUNMLQKJIKFFEL09CA
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°Ï¤¤¥¿¸ô31~60¸¹,128.45,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0770620,238.72,4,3,4,¦³,µL,11000000,46079,,0.0,0,,RPXNMLQKJIKFFEL76CA
¼æ¤l°Ï,¤g¦a,¤j·s¬q631~660¦a¸¹,141.61,¹A,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3083983,21778,,0.0,0,,RPTOMLNJJIKFFFL78CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï³Ó§Q¤Cµó31~60¸¹,123.7,¦í,,,10408,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040723,288.3,4,2,5,¦³,µL,23680000,82137,,0.0,0,,RPPNMLOJJIKFFFL38CA
¼æ¤l°Ï,¤g¦a,¤j´I¬q181~210¦a¸¹,1116.67,¹A,,,10408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,25334250,22687,,0.0,0,,RPXNMLNJJIKFFFL09CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°Ï¤¤¤s¸ô¤@¬q61~90¸¹,14.63,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031222,156.66,3,2,2,¦³,¦³,8400000,53619,©Y¹D¥­­±,18.68,0,,RPXNMLTJJIKFFFL07CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¶®·¬µó61~90¸¹,63.0,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040415,186.47,4,3,4,¦³,µL,12360000,66284,,0.0,0,,RPTNMLKKJIKFFFL48CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¶®·¬µó61~90¸¹,110.0,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040415,284.06,4,4,5,¦³,µL,22960000,80828,,0.0,0,,RPUNMLKKJIKFFFL58CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¤W·¬¨½¥Á¥Í¸ô¥|¬q161«Ñ121~150¸¹,887.0,¹A,,,10409,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¹AªÙ,¹AªÙ,¥[±j¿j³y,0790714,79.87,0,0,0,µL,µL,31650000,,,0.0,0,§t¥t¥¼µn°O«Øª«©Ð«Î¤@´É¡C,RPROMLTJJIKFFFL56CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¶®·¬µó60«Ñ10§Ë1~30¸¹,71.0,¦í,,,10212,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040415,210.7,4,3,5,¦³,µL,12000000,56953,,0.0,0,,RPSNMLLKJIKFFFL48CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï¶®·¬µó60«Ñ10§Ë1~30¸¹,60.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040415,171.35,4,3,5,¦³,µL,9500000,55442,,0.0,0,,RPUNMLLKJIKFFFL68CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°ÏÀs¿³¤T²ø151~180¸¹,100.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700120,94.92,4,2,2,¦³,µL,3850000,40560,,0.0,0,,RPTRMLRKJIKFFFL96CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°ÏÀY±i¸ô¤@¬q121~150¸¹,93.6,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0600910,73.01,4,2,3,¦³,µL,12000000,164361,,0.0,0,,RPPPMLSKJIKFFFL09CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï¥|¼w¨½¾Ç©²¸ô76«Ñ1~30¸¹,29.85,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801226,149.58,3,2,1,¦³,¦³,5100000,34095,©Y¹D¾÷±ñ,0.0,0,,RPSPMLSKJIKFFFL76CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤½¶éµó421«Ñ1~30¸¹,13.26,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0831108,93.68,3,2,2,¦³,¦³,3500000,37361,,0.0,0,,RPRNMLNJJIKFFGL58CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¥ú¥¿¸ô31~60¸¹,25.38,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040519,127.30000000000001,2,1,1,¦³,¦³,5530000,43441,©Y¹D¥­­±,31.89,0,,RPQOMLNJJIKFFGL58CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¶î«°¸ô511~540¸¹,24.3,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10410,¤g¦a2«Øª«1¨®¦ì1,¤K¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870606,130.9,3,2,2,¦³,¦³,5300000,40489,©Y¹D¥­­±,0.0,0,,RPSNMLOJJIKFFGL78CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥Ã¶©¸ô61~90¸¹,82.74,¦í,,,10409,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940912,250.62,4,3,7,¦³,¦³,28000000,111723,,0.0,0,,RPWNMLOJJIKFFGL56CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°ÏªF«n¸ô1~30¸¹,31.2,¦í,,,10410,¤g¦a1«Øª«2¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0811231,189.07,3,2,2,¦³,¦³,4100000,21685,,0.0,0,,RPVNMLPJJIKFFGL56CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¯Q¤é°Ï³Â¶é·Ë¦è¸ô75«Ñ31~60¸¹,163.94,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040119,298.46,5,2,6,¦³,µL,19800000,66341,,0.0,0,,RPQNMLPJJIKFFGL68CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¤Ó¿³¸ô1~30¸¹,13.5,°Ó,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030626,159.0,3,2,2,¦³,¦³,9300000,58491,©Y¹D¥­­±,0.0,0,,RPPNMLOJJIKFFHL58CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°ÏªF¥­¸ô301~330¸¹,21.27,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940526,63.67,3,2,1,¦³,µL,2700000,42406,,0.0,0,,RPPNMLQJJIKFFHL78CA
¤Ó¥­°Ï,¤g¦a,©WªL¬q1~30¦a¸¹,3761.29,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10409,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,49000000,13027,,0.0,0,,RPUNMLKKJIKFFHL78CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï·s¥­¸ô¤T¬q346«Ñ22§Ë1~30¸¹,16.75,¦í,,,10410,¤g¦a4«Øª«1¨®¦ì0,¥|¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810420,67.6,5,5,5,¦³,µL,1500000,22189,,0.0,0,,RPTOMLKKJIKFFHL78CA
